"year","Mortality.x","Mortality.y","Mortality.x.x","Mortality.y.y","ISO"
2016,6,5.2,3.8,12,"SRB"
2017,5.9,5.1,3.7,12,"SRB"
2018,5.8,5,3.6,NA,"SRB"
2019,5.7,4.9,3.6,NA,"SRB"
2000,150.8200264,91.21701055,40.28308437,870,NA
2001,145.554092,88.38478302,39.38529449,849,NA
2002,140.032689,85.43946414,38.45852985,833,NA
2003,134.5373698,82.51196345,37.55865847,812,NA
2004,129.1553335,79.64478414,36.66137734,782,NA
2005,123.9437492,76.87055644,35.80841767,746,NA
2006,119.0198132,74.27076114,35.03906678,713,NA
2007,114.1738817,71.73527275,34.30057795,685,NA
2008,109.52596,69.36577835,33.62662899,664,NA
2009,105.049574,67.15651896,32.96269539,645,NA
2010,100.9812397,65.11554712,32.33388743,627,NA
2011,97.25111284,63.20831213,31.74325349,610,NA
2012,93.79377066,61.44812952,31.18356342,596,NA
2013,90.65109562,59.863624,30.66923462,582,NA
2014,87.87541283,58.40649884,30.15086357,571,NA
2015,85.34516603,57.04819489,29.67062874,557,NA
2016,82.72528415,55.66917405,29.17732944,545,NA
2017,80.32430519,54.28127288,28.68507392,534,NA
2018,77.92144437,52.92056747,28.15026023,NA,NA
2019,75.58059527,51.58530732,27.64085654,NA,NA
2000,181.2,108.9,56,1730,"SSD"
2001,172.1,104.1,54.9,1690,"SSD"
2002,163.4,99.5,53.5,1660,"SSD"
2003,155.1,95,52.3,1610,"SSD"
2004,147.3,90.7,51,1550,"SSD"
2005,139.7,86.6,49.8,1480,"SSD"
2006,132.7,82.8,48.5,1410,"SSD"
2007,126.1,79.1,47.1,1330,"SSD"
2008,119.9,75.7,45.7,1250,"SSD"
2009,114,72.4,44.3,1170,"SSD"
2010,108.4,69.2,43,1100,"SSD"
2011,103.5,66.4,41.7,1070,"SSD"
2012,100,64.5,40.9,1050,"SSD"
2013,98.3,63.6,40.4,1090,"SSD"
2014,97.9,63.3,40.3,1140,"SSD"
2015,97.9,63.3,40.3,1110,"SSD"
2016,97.9,63.3,40.4,1130,"SSD"
2017,97.9,63.3,40.5,1150,"SSD"
2018,97.9,63.3,40.4,NA,"SSD"
2019,97.9,63.3,40.3,NA,"SSD"
2000,150.9,91.2,40.3,870,NA
2001,145.6,88.4,39.4,849,NA
2002,140.1,85.4,38.5,833,NA
2003,134.6,82.5,37.5,812,NA
2004,129.2,79.6,36.7,782,NA
2005,124,76.9,35.8,746,NA
2006,119.1,74.3,35,713,NA
2007,114.2,71.7,34.3,685,NA
2008,109.6,69.4,33.6,664,NA
2009,105.1,67.1,33,645,NA
2010,101,65.1,32.3,626,NA
2011,97.3,63.2,31.7,610,NA
2012,93.8,61.4,31.2,596,NA
2013,90.7,59.9,30.7,582,NA
2014,87.9,58.4,30.2,571,NA
2015,85.4,57.1,29.7,557,NA
2016,82.8,55.7,29.2,545,NA
2017,80.4,54.3,28.7,534,NA
2018,78,52.9,28.2,NA,NA
2019,75.6,51.6,27.6,NA,NA
2000,74.55079974,49.43351285,26.4361222,400,NA
2001,73.49037864,48.62861963,26.06519319,395,NA
2002,72.26212312,47.82897936,25.7274229,390,NA
2003,70.97390214,47.02200724,25.39725699,383,NA
2004,69.5326256,46.09837653,25.07460346,369,NA
2005,67.51552814,44.7968231,24.74047425,351,NA
2006,64.91017617,43.33086386,24.38476618,334,NA
2007,62.49139368,42.48679681,24.04863265,320,NA
2008,60.35032452,41.95176377,23.72761685,308,NA
2009,57.65156783,40.78858811,23.42747149,300,NA
2010,54.83536275,39.45025925,23.120998,293,NA
2011,52.91375109,38.53133157,22.85479037,287,NA
2012,51.39080463,37.83263077,22.59116651,282,NA
2013,49.9195839,36.92561592,22.31277395,276,NA
2014,48.8631259,36.2692934,22.03049245,273,NA
2015,47.53421705,35.38423322,21.7346598,268,NA
2016,46.06486597,34.60165192,21.4063815,264,NA
2017,44.93765593,33.92980132,21.06196387,259,NA
2018,43.69498992,33.05567663,20.7042595,NA,NA
2019,42.57930843,32.32778064,20.32951271,NA,NA
2000,82,54.3,22.2,179,"STP"
2001,76.5,51.2,21.8,173,"STP"
2002,71,48,21.3,169,"STP"
2003,65.6,45,20.6,167,"STP"
2004,60.4,42.1,19.8,166,"STP"
2005,55.5,39.3,19.1,163,"STP"
2006,50.9,36.6,18.5,158,"STP"
2007,46.7,34.2,17.9,154,"STP"
2008,42.9,31.9,17.4,150,"STP"
2009,39.3,29.7,16.8,145,"STP"
2010,36.1,27.6,16.1,140,"STP"
2011,33,25.7,15.1,137,"STP"
2012,30.2,23.7,14,134,"STP"
2013,27.7,22,13,132,"STP"
2014,25.3,20.1,12,131,"STP"
2015,23.1,18.5,11.1,130,"STP"
2016,21.2,16.9,10.2,130,"STP"
2017,19.5,15.5,9.4,130,"STP"
2018,18.1,14.4,8.8,NA,"STP"
2019,17,13.5,8.2,NA,"STP"
2000,31.2,27.5,17.1,221,"SUR"
2001,30.1,26.6,17,218,"SUR"
2002,29.1,25.7,17,207,"SUR"
2003,28.2,24.9,17,189,"SUR"
2004,27.3,24.2,17,176,"SUR"
2005,26.5,23.5,16.8,164,"SUR"
2006,25.7,22.9,16.5,165,"SUR"
2007,25,22.2,16.1,167,"SUR"
2008,24.4,21.7,15.7,169,"SUR"
2009,23.7,21.1,15.2,159,"SUR"
2010,23.1,20.6,14.8,148,"SUR"
2011,22.5,20.1,14.3,139,"SUR"
2012,22,19.6,13.9,134,"SUR"
2013,21.4,19.1,13.4,129,"SUR"
2014,20.9,18.6,13.1,124,"SUR"
2015,20.3,18.2,12.7,122,"SUR"
2016,19.8,17.7,12.4,121,"SUR"
2017,19.3,17.2,12,120,"SUR"
2018,18.7,16.7,11.6,NA,"SUR"
2019,18.1,16.2,11.2,NA,"SUR"
2000,9.8,8.2,5,8,"SVK"
2001,9.4,7.9,4.8,8,"SVK"
2002,9.1,7.6,4.6,7,"SVK"
2003,8.8,7.3,4.3,7,"SVK"
2004,8.5,7.1,4,7,"SVK"
2005,8.2,6.8,3.8,7,"SVK"
2006,7.9,6.6,3.6,6,"SVK"
2007,7.7,6.4,3.5,7,"SVK"
2008,7.4,6.1,3.4,6,"SVK"
2009,7.2,5.9,3.4,6,"SVK"
2010,7,5.8,3.3,6,"SVK"
2011,6.8,5.6,3.3,6,"SVK"
2012,6.6,5.5,3.3,6,"SVK"
2013,6.5,5.3,3.2,6,"SVK"
2014,6.4,5.2,3.1,5,"SVK"
2015,6.2,5.1,3.1,6,"SVK"
2016,6.1,5,3,6,"SVK"
2017,6,4.9,3,5,"SVK"
2018,5.9,4.9,3,NA,"SVK"
2019,5.8,4.8,3,NA,"SVK"
2000,5.5,4.6,3.2,12,"SVN"
2001,5.2,4.3,3.1,10,"SVN"
2002,4.9,4.1,2.9,11,"SVN"
2003,4.7,3.9,2.8,10,"SVN"
2004,4.4,3.7,2.6,11,"SVN"
2005,4.2,3.5,2.4,10,"SVN"
2006,4,3.3,2.3,8,"SVN"
2007,3.8,3.1,2.1,8,"SVN"
2008,3.6,2.9,2,8,"SVN"
2009,3.4,2.8,1.9,8,"SVN"
2010,3.2,2.6,1.8,8,"SVN"
2011,3.1,2.5,1.7,8,"SVN"
2012,2.9,2.4,1.6,7,"SVN"
2013,2.8,2.3,1.5,7,"SVN"
2014,2.7,2.2,1.5,7,"SVN"
2015,2.6,2.1,1.4,7,"SVN"
2016,2.5,2,1.4,7,"SVN"
2017,2.4,2,1.3,7,"SVN"
2018,2.3,1.9,1.3,NA,"SVN"
2019,2.3,1.8,1.3,NA,"SVN"
2000,4.1,3.4,2.3,5,"SWE"
2001,4.1,3.4,2.3,5,"SWE"
2002,4,3.3,2.2,5,"SWE"
2003,3.9,3.2,2.1,5,"SWE"
2004,3.7,3.1,2,5,"SWE"
2005,3.6,3,1.9,5,"SWE"
2006,3.4,2.8,1.8,5,"SWE"
2007,3.3,2.7,1.8,5,"SWE"
2008,3.2,2.6,1.7,5,"SWE"
2009,3.1,2.6,1.7,5,"SWE"
2010,3.1,2.5,1.6,4,"SWE"
2011,3,2.5,1.6,5,"SWE"
2012,3,2.4,1.6,5,"SWE"
2013,2.9,2.4,1.6,5,"SWE"
2014,2.9,2.4,1.6,5,"SWE"
2015,2.9,2.3,1.6,4,"SWE"
2016,2.8,2.3,1.5,4,"SWE"
2017,2.8,2.3,1.5,4,"SWE"
2018,2.7,2.2,1.5,NA,"SWE"
2019,2.7,2.2,1.5,NA,"SWE"
2000,112.2,67.8,25.3,521,"SWZ"
2001,115.8,69,25.2,528,"SWZ"
2002,117.7,69.6,24.9,534,"SWZ"
2003,119.2,69.8,24.5,538,"SWZ"
2004,119.7,69.1,23.9,539,"SWZ"
2005,119.4,68.3,23.3,532,"SWZ"
2006,109,58.8,22.8,518,"SWZ"
2007,103.8,59.3,22.4,496,"SWZ"
2008,101.9,61.1,22.3,474,"SWZ"
2009,96,57.9,22.3,460,"SWZ"
2010,85.5,54.7,22.4,450,"SWZ"
2011,73.4,51.5,22.5,441,"SWZ"
2012,66,50.6,22.6,435,"SWZ"
2013,62.5,49.5,22.5,432,"SWZ"
2014,62.4,50.1,22.4,434,"SWZ"
2015,57.2,45.2,22.1,435,"SWZ"
2016,55.6,42.6,21.8,436,"SWZ"
2017,57.9,43.5,21.5,437,"SWZ"
2018,52.2,39.4,21.1,NA,"SWZ"
2019,48,37.7,20.7,NA,"SWZ"
2000,NA,NA,NA,NA,"SXM"
2001,NA,NA,NA,NA,"SXM"
2002,NA,NA,NA,NA,"SXM"
2003,NA,NA,NA,NA,"SXM"
2004,NA,NA,NA,NA,"SXM"
2005,NA,NA,NA,NA,"SXM"
2006,NA,NA,NA,NA,"SXM"
2007,NA,NA,NA,NA,"SXM"
2008,NA,NA,NA,NA,"SXM"
2009,NA,NA,NA,NA,"SXM"
2010,NA,NA,NA,NA,"SXM"
2011,NA,NA,NA,NA,"SXM"
2012,NA,NA,NA,NA,"SXM"
2013,NA,NA,NA,NA,"SXM"
2014,NA,NA,NA,NA,"SXM"
2015,NA,NA,NA,NA,"SXM"
2016,NA,NA,NA,NA,"SXM"
2017,NA,NA,NA,NA,"SXM"
2018,NA,NA,NA,NA,"SXM"
2019,NA,NA,NA,NA,"SXM"
2000,13.8,11.8,8.7,53,"SYC"
2001,13.7,11.8,8.7,54,"SYC"
2002,13.7,11.8,8.6,54,"SYC"
2003,13.7,11.8,8.6,54,"SYC"
2004,13.7,11.8,8.6,55,"SYC"
2005,13.7,11.8,8.6,55,"SYC"
2006,13.8,11.9,8.6,55,"SYC"
2007,13.8,11.9,8.6,55,"SYC"
2008,13.9,12,8.6,55,"SYC"
2009,14,12,8.6,55,"SYC"
2010,14.1,12.1,8.7,55,"SYC"
2011,14.2,12.2,8.7,55,"SYC"
2012,14.4,12.4,8.8,55,"SYC"
2013,14.5,12.5,8.9,55,"SYC"
2014,14.7,12.6,8.9,55,"SYC"
2015,14.8,12.7,9,54,"SYC"
2016,14.8,12.8,9,54,"SYC"
2017,14.7,12.7,8.9,53,"SYC"
2018,14.5,12.5,8.8,NA,"SYC"
2019,14.3,12.3,8.6,NA,"SYC"
2000,23,19.6,12.1,26,"SYR"
2001,22.1,18.9,11.8,26,"SYR"
2002,21.4,18.2,11.5,26,"SYR"
2003,20.7,17.7,11.2,25,"SYR"
2004,20.1,17.2,11,26,"SYR"
2005,19.7,16.8,10.7,25,"SYR"
2006,19.3,16.5,10.5,26,"SYR"
2007,19.1,16.3,10.4,26,"SYR"
2008,18.9,16.2,10.2,26,"SYR"
2009,18.8,16.1,10.1,26,"SYR"
2010,18.9,16.2,10.1,27,"SYR"
2011,20.1,16.7,10.1,28,"SYR"
2012,37,23.4,10.4,28,"SYR"
2013,45.3,26.8,10.6,29,"SYR"
2014,47,27.7,10.8,30,"SYR"
2015,41.6,25.6,10.8,30,"SYR"
2016,39.5,25,10.9,30,"SYR"
2017,23.5,18.8,10.8,31,"SYR"
2018,23.4,18.9,10.8,NA,"SYR"
2019,22.2,18.4,10.8,NA,"SYR"
2000,NA,NA,NA,NA,"TCA"
2001,NA,NA,NA,NA,"TCA"
2002,NA,NA,NA,NA,"TCA"
2003,NA,NA,NA,NA,"TCA"
2004,NA,NA,NA,NA,"TCA"
2005,NA,NA,NA,NA,"TCA"
2006,NA,NA,NA,NA,"TCA"
2007,NA,NA,NA,NA,"TCA"
2008,NA,NA,NA,NA,"TCA"
2009,NA,NA,NA,NA,"TCA"
2010,NA,NA,NA,NA,"TCA"
2011,NA,NA,NA,NA,"TCA"
2012,NA,NA,NA,NA,"TCA"
2013,NA,NA,NA,NA,"TCA"
2014,NA,NA,NA,NA,"TCA"
2015,NA,NA,NA,NA,"TCA"
2016,NA,NA,NA,NA,"TCA"
2017,NA,NA,NA,NA,"TCA"
2018,NA,NA,NA,NA,"TCA"
2019,NA,NA,NA,NA,"TCA"
2000,184,99.7,44.1,1420,"TCD"
2001,180.5,98.2,43.2,1410,"TCD"
2002,177.1,96.8,42.2,1400,"TCD"
2003,173.8,95.3,41.4,1370,"TCD"
2004,170.4,93.9,40.6,1350,"TCD"
2005,166.9,92.4,39.9,1330,"TCD"
2006,163.3,90.8,39.4,1340,"TCD"
2007,159.6,89.2,38.9,1300,"TCD"
2008,155.7,87.5,38.6,1310,"TCD"
2009,151.7,85.8,38.2,1270,"TCD"
2010,147.7,84.1,37.8,1240,"TCD"
2011,143.7,82.3,37.5,1210,"TCD"
2012,139.8,80.6,37.1,1190,"TCD"
2013,135.9,78.9,36.6,1170,"TCD"
2014,132.3,77.3,36.1,1170,"TCD"
2015,128.7,75.7,35.5,1160,"TCD"
2016,124.9,74.1,35,1140,"TCD"
2017,121.1,72.4,34.5,1140,"TCD"
2018,117.3,70.7,33.8,NA,"TCD"
2019,113.5,69,33.3,NA,"TCD"
2000,41.60753348,33.00894493,21.31940784,121,NA
2001,39.32878026,31.27993165,20.20230759,118,NA
2002,37.09528565,29.49834472,19.07267088,115,NA
2003,34.81823176,27.74447821,17.98910016,112,NA
2004,33.71200067,26.46995044,16.86917353,110,NA
2005,30.70046402,24.47620145,15.83217715,106,NA
2006,28.83297479,23.04879444,14.82866703,103,NA
2007,27.17216416,21.74532657,13.94792581,99,NA
2008,26.68553928,20.88357751,13.1444479,98,NA
2009,24.20484373,19.39363823,12.32510947,94,NA
2010,22.97774614,18.3635568,11.66305245,91,NA
2011,21.78396262,17.40698222,10.97464317,88,NA
2012,20.67148229,16.52590737,10.42050438,85,NA
2013,19.65576691,15.74387851,9.860578282,82,NA
2014,18.72918437,14.97818255,9.334843745,79,NA
2015,17.83779064,14.28789965,8.868824244,77,NA
2016,17.02243697,13.62773066,8.470372093,74,NA
2017,16.30186312,13.03870017,8.087012025,73,NA
2018,15.60125366,12.45752776,7.714580914,NA,NA
2019,14.99435143,11.98094798,7.353737293,NA,NA
2000,33.36267772,27.58651909,15.8175298,43,NA
2001,31.26934207,25.99524391,15.06117826,41,NA
2002,29.19698507,24.39738913,14.23548006,40,NA
2003,27.26464511,22.87964033,13.43774318,38,NA
2004,25.39375468,21.41771658,12.73360663,35,NA
2005,23.67188882,20.0309888,12.03777036,34,NA
2006,22.09133836,18.76467575,11.38697467,31,NA
2007,20.63291941,17.62055102,10.70605173,29,NA
2008,19.35413712,16.56097025,9.992664458,28,NA
2009,18.23191806,15.6012162,9.391638477,26,NA
2010,17.22833982,14.76645883,8.892241863,24,NA
2011,16.33794416,14.02039009,8.44284627,23,NA
2012,15.51654995,13.3542414,8.001756542,22,NA
2013,14.72271931,12.67904622,7.602057642,21,NA
2014,13.96641082,12.03218475,7.194934819,20,NA
2015,13.23809154,11.37500117,6.793148932,19,NA
2016,12.50653837,10.80892333,6.411827899,18,NA
2017,11.8764851,10.21981137,6.13216862,18,NA
2018,11.30095202,9.75830752,5.829396145,NA,NA
2019,10.78264562,9.303456941,5.582100763,NA,NA
2000,119.9,75.7,36.7,489,"TGO"
2001,116.4,73.7,35.8,489,"TGO"
2002,112.9,71.8,35,489,"TGO"
2003,109.5,69.9,34.3,489,"TGO"
2004,106.3,68,33.6,488,"TGO"
2005,103.1,66.3,32.9,492,"TGO"
2006,100.1,64.6,32.2,482,"TGO"
2007,97.3,62.9,31.5,480,"TGO"
2008,94.4,61.4,30.8,473,"TGO"
2009,91.7,59.8,30.1,458,"TGO"
2010,89,58.3,29.5,440,"TGO"
2011,86.2,56.7,28.9,422,"TGO"
2012,83.5,55.2,28.4,410,"TGO"
2013,80.9,53.7,27.8,404,"TGO"
2014,78.3,52.2,27.4,401,"TGO"
2015,75.9,50.8,26.9,398,"TGO"
2016,73.4,49.4,26.4,395,"TGO"
2017,71.1,48.1,25.9,396,"TGO"
2018,68.8,46.8,25.4,NA,"TGO"
2019,66.5,45.5,25,NA,"TGO"
2000,22,18.7,12.4,43,"THA"
2001,20.9,17.8,11.8,43,"THA"
2002,19.9,17,11.2,44,"THA"
2003,18.9,16.2,10.7,44,"THA"
2004,18,15.5,10.2,46,"THA"
2005,17.2,14.8,9.7,43,"THA"
2006,16.4,14.1,9.2,42,"THA"
2007,15.6,13.4,8.8,42,"THA"
2008,14.9,12.8,8.4,43,"THA"
2009,14.2,12.2,8,43,"THA"
2010,13.6,11.7,7.7,42,"THA"
2011,13,11.2,7.3,41,"THA"
2012,12.4,10.6,7,39,"THA"
2013,11.8,10.2,6.7,39,"THA"
2014,11.3,9.7,6.4,38,"THA"
2015,10.8,9.3,6.1,38,"THA"
2016,10.3,8.9,5.9,37,"THA"
2017,9.9,8.5,5.6,37,"THA"
2018,9.4,8.1,5.4,NA,"THA"
2019,9,7.7,5.1,NA,"THA"
2000,83.6,67.6,28.4,53,"TJK"
2001,77.2,62.9,27.2,52,"TJK"
2002,71,58.4,26,43,"TJK"
2003,65.2,54.2,24.8,35,"TJK"
2004,60.1,50.4,23.8,33,"TJK"
2005,55.6,47,23.1,32,"TJK"
2006,51.9,44.1,22.5,29,"TJK"
2007,48.8,41.7,22,27,"TJK"
2008,46.3,39.7,21.5,26,"TJK"
2009,44.3,38.1,20.8,26,"TJK"
2010,42.7,36.9,20.1,23,"TJK"
2011,41.4,35.8,19.2,22,"TJK"
2012,40.3,35,18.3,21,"TJK"
2013,39.4,34.2,17.5,20,"TJK"
2014,38.4,33.4,16.8,19,"TJK"
2015,37.5,32.6,16.3,18,"TJK"
2016,36.5,31.8,15.9,17,"TJK"
2017,35.3,30.9,15.4,17,"TJK"
2018,34.3,30.1,15,NA,"TJK"
2019,33.3,29.2,14.5,NA,"TJK"
2000,69.7,57.5,29.6,29,"TKM"
2001,66,54.7,29,27,"TKM"
2002,62.2,51.9,28.3,25,"TKM"
2003,58.6,49.2,27.5,21,"TKM"
2004,55.2,46.7,26.7,20,"TKM"
2005,52.3,44.4,25.8,18,"TKM"
2006,49.6,42.3,25,18,"TKM"
2007,47.4,40.6,24.2,15,"TKM"
2008,45.5,39.1,23.7,13,"TKM"
2009,44.1,38,23.3,12,"TKM"
2010,43.1,37.2,23,10,"TKM"
2011,42.5,36.7,22.9,10,"TKM"
2012,42,36.3,22.8,9,"TKM"
2013,41.9,36.3,22.8,9,"TKM"
2014,42,36.3,23,8,"TKM"
2015,42.2,36.4,23.3,8,"TKM"
2016,42.5,36.7,23.5,8,"TKM"
2017,42.9,37,23.8,7,"TKM"
2018,42.8,37,23.9,NA,"TKM"
2019,42.4,36.6,23.8,NA,"TKM"
2000,33.525942,27.84136067,16.34160245,97,NA
2001,31.86559773,26.51450281,15.63091013,95,NA
2002,30.32827278,25.31224798,14.92320978,95,NA
2003,28.88666747,24.15282507,14.24183915,94,NA
2004,27.52630272,23.08325131,13.63418996,94,NA
2005,26.27870577,22.06807797,13.11775272,91,NA
2006,25.13637535,21.15559296,12.63651283,90,NA
2007,24.0900573,20.31595898,12.23155893,89,NA
2008,23.14728956,19.52757205,11.86228512,88,NA
2009,22.26031915,18.8208067,11.51419412,88,NA
2010,24.6960702,19.30212212,11.27270684,85,NA
2011,20.7347195,17.56515073,10.96434167,82,NA
2012,20.04091309,17.00720025,10.70653191,81,NA
2013,19.43581948,16.49688647,10.44373158,79,NA
2014,18.89538999,16.0474057,10.1404041,78,NA
2015,18.38382355,15.6209993,10.09302361,77,NA
2016,18.45557681,15.7593298,10.13834356,76,NA
2017,17.68666801,15.07277114,9.852676354,75,NA
2018,17.19938659,14.68028882,9.700313911,NA,NA
2019,16.70986209,14.28084628,9.419553598,NA,NA
2000,107.7,84.5,37.8,745,"TLS"
2001,102.1,80.6,36,720,"TLS"
2002,96.5,76.8,34.2,668,"TLS"
2003,91.2,73,32.6,603,"TLS"
2004,86,69.3,31,507,"TLS"
2005,80.9,65.7,29.5,415,"TLS"
2006,76.1,62.1,28.3,348,"TLS"
2007,71.6,58.8,27.2,300,"TLS"
2008,67.7,56,26.2,269,"TLS"
2009,64.4,53.6,25.4,242,"TLS"
2010,61.5,51.4,24.7,219,"TLS"
2011,58.8,49.4,24.1,198,"TLS"
2012,56.3,47.5,23.5,185,"TLS"
2013,54.2,45.9,22.9,176,"TLS"
2014,52.1,44.3,22.4,168,"TLS"
2015,50.2,42.8,21.9,160,"TLS"
2016,48.4,41.4,21.4,152,"TLS"
2017,46.8,40.1,20.9,142,"TLS"
2018,45.1,38.8,20.4,NA,"TLS"
2019,43.7,37.7,19.9,NA,"TLS"
2000,46.27651498,36.93340972,22.80822918,106,NA
2001,44.19797589,35.46052069,22.22765478,102,NA
2002,42.20266383,34.00957075,21.62905947,97,NA
2003,40.28218264,32.61313475,21.02492531,101,NA
2004,38.40032754,31.2364785,20.40844359,94,NA
2005,36.62539264,29.91863373,19.77499947,91,NA
2006,34.95204982,28.68611608,19.1335894,91,NA
2007,33.36661373,27.5060697,18.50949157,85,NA
2008,31.91543572,26.38177987,17.84004518,76,NA
2009,30.60363847,25.37828526,17.20388112,72,NA
2010,29.5276396,24.51684863,16.55628778,70,NA
2011,28.73671805,23.83534508,16.03844698,67,NA
2012,28.9038236,23.56677135,15.56270623,66,NA
2013,28.53312253,23.07823739,15.12966962,65,NA
2014,27.85629041,22.52595357,14.65736912,67,NA
2015,27.00718696,21.93360961,14.2467439,65,NA
2016,26.21534143,21.36241472,13.93210136,63,NA
2017,24.82086491,20.5866457,13.67842112,63,NA
2018,24.40091552,20.15453651,13.45042703,NA,NA
2019,23.80500631,19.7035839,13.21816535,NA,NA
2000,16.9,14.5,7.1,77,"TON"
2001,16.5,14.2,7,73,"TON"
2002,16,13.8,6.8,71,"TON"
2003,15.6,13.4,6.6,69,"TON"
2004,15.1,13,6.4,67,"TON"
2005,14.7,12.7,6.2,66,"TON"
2006,14.3,12.3,6,64,"TON"
2007,14,12,5.8,62,"TON"
2008,13.7,11.8,5.7,60,"TON"
2009,13.4,11.5,5.6,61,"TON"
2010,13.2,11.3,5.5,57,"TON"
2011,12.9,11.1,5.4,56,"TON"
2012,12.8,11,5.4,56,"TON"
2013,12.6,10.9,5.4,56,"TON"
2014,12.5,10.8,5.4,55,"TON"
2015,12.4,10.7,5.3,54,"TON"
2016,12.3,10.6,5.3,53,"TON"
2017,12.1,10.4,5.3,52,"TON"
2018,11.9,10.3,5.2,NA,"TON"
2019,11.7,10,5.1,NA,"TON"
2000,93.30056111,68.65814399,46.18669582,395,NA
2001,89.72396257,66.34995517,44.83165557,379,NA
2002,86.20744487,64.09836892,43.49169444,361,NA
2003,82.93162904,62.03939856,42.17217274,344,NA
2004,79.90337818,60.0053328,40.89508201,327,NA
2005,76.62038237,57.9797978,39.7767833,309,NA
2006,73.56357253,56.02816219,38.61125424,293,NA
2007,70.63342081,54.09540033,37.52492352,278,NA
2008,67.66045068,52.18543587,36.54586444,263,NA
2009,64.89436898,50.26892404,35.51425109,249,NA
2010,61.95019296,48.36597206,34.39938556,235,NA
2011,59.1260963,46.50671839,33.33917792,222,NA
2012,56.45054862,44.64974164,32.27450109,210,NA
2013,53.79386349,42.79623312,31.18664481,199,NA
2014,51.27041575,41.08920854,30.12221115,190,NA
2015,48.81722681,39.29434342,29.08866295,179,NA
2016,46.51543358,37.65100235,28.06991985,169,NA
2017,44.28606398,36.06990537,27.00647596,163,NA
2018,42.14577973,34.55494243,26.03388997,NA,NA
2019,40.27121393,33.1118778,24.8635538,NA,NA
2000,150.8123685,91.21257207,40.28131924,870,NA
2001,145.5467514,88.38051942,39.38358619,849,NA
2002,140.0256673,85.43537117,38.45687027,833,NA
2003,134.5306745,82.50804546,37.55705394,812,NA
2004,129.1489686,79.64104395,36.65983035,782,NA
2005,123.937727,76.86700189,35.80693139,746,NA
2006,119.0141398,74.26739814,35.0376412,713,NA
2007,114.1685622,71.73210169,34.29921591,685,NA
2008,109.5209935,69.36279893,33.62532918,664,NA
2009,105.0449501,67.15371787,32.96145815,645,NA
2010,100.9769322,65.11291867,32.33271569,626,NA
2011,97.24709189,63.20584255,31.74213784,610,NA
2012,93.79001169,61.4458073,31.18250365,596,NA
2013,90.64756092,59.86142553,30.66822416,582,NA
2014,87.87207684,58.40441058,30.14989476,571,NA
2015,85.34200407,57.04620712,29.66970224,557,NA
2016,82.7222902,55.6672845,29.17644008,545,NA
2017,80.32146941,54.27947606,28.68421896,534,NA
2018,77.91876462,52.91885958,28.14944262,NA,NA
2019,75.57807204,51.58368975,27.64007253,NA,NA
2000,27.9,24.7,18,81,"TTO"
2001,27.7,24.5,17.8,78,"TTO"
2002,27.4,24.3,17.6,74,"TTO"
2003,27,23.9,17.4,75,"TTO"
2004,26.4,23.5,17,76,"TTO"
2005,25.9,23,16.6,76,"TTO"
2006,25.2,22.4,16.2,73,"TTO"
2007,24.4,21.7,15.7,65,"TTO"
2008,23.8,21.2,15.3,72,"TTO"
2009,23.2,20.7,14.9,74,"TTO"
2010,22.5,20.1,14.4,71,"TTO"
2011,21.8,19.5,14,72,"TTO"
2012,21.2,18.9,13.6,71,"TTO"
2013,20.6,18.4,13.2,70,"TTO"
2014,19.9,17.8,12.8,69,"TTO"
2015,19.3,17.3,12.4,68,"TTO"
2016,18.8,16.8,12,68,"TTO"
2017,18.3,16.3,11.7,67,"TTO"
2018,17.7,15.8,11.3,NA,"TTO"
2019,17.2,15.4,11,NA,"TTO"
2000,29.9,25,18.3,66,"TUN"
2001,27.9,23.4,17.2,63,"TUN"
2002,26.1,22,16.3,60,"TUN"
2003,24.6,20.8,15.5,57,"TUN"
2004,23.2,19.7,14.7,54,"TUN"
2005,22,18.8,14.1,51,"TUN"
2006,21,17.9,13.6,49,"TUN"
2007,20.2,17.2,13.2,47,"TUN"
2008,19.4,16.6,12.8,47,"TUN"
2009,18.9,16.2,12.5,46,"TUN"
2010,18.4,15.8,12.3,46,"TUN"
2011,18,15.5,12.2,46,"TUN"
2012,17.7,15.2,12.1,46,"TUN"
2013,17.5,15,12.1,46,"TUN"
2014,17.3,14.9,12,46,"TUN"
2015,17.2,14.8,12.1,46,"TUN"
2016,17.1,14.7,12.1,45,"TUN"
2017,17.1,14.7,12.1,43,"TUN"
2018,17,14.6,12.1,NA,"TUN"
2019,16.9,14.5,12,NA,"TUN"
2000,37.9,30.9,18.2,42,"TUR"
2001,35.3,29,17.1,41,"TUR"
2002,32.7,27.1,15.9,39,"TUR"
2003,30.4,25.3,14.9,38,"TUR"
2004,28.2,23.6,14,35,"TUR"
2005,26.2,22,13,33,"TUR"
2006,24.3,20.5,12.1,30,"TUR"
2007,22.5,19.2,11.3,28,"TUR"
2008,20.9,17.9,10.4,27,"TUR"
2009,19.5,16.6,9.7,25,"TUR"
2010,18.1,15.5,9,24,"TUR"
2011,16.9,14.5,8.3,23,"TUR"
2012,15.8,13.6,7.7,22,"TUR"
2013,14.7,12.7,7.2,20,"TUR"
2014,13.8,11.9,6.7,19,"TUR"
2015,13,11.1,6.3,19,"TUR"
2016,12.1,10.5,6,18,"TUR"
